Rating,Comments,Product Name,Sentiment,color_score,service_score,service_rating,price_score,price_rating,quality_score,quality_rating,location_score,location_rating
4,I have been using this product for almost a year.Recently I changed the cell.It is giving me a good service. I am satisfied.,omran 7120,4 stars,0.012810306623578072,0.9850025177001953,4.63080684596577,0.006713059730827808,4.575757575757576,0.9351933598518372,4.556045895851721,0.0238154549151659,4.411764705882353
4,Worth for money,omran 7120,5 stars,0.0024322487879544497,0.6884439587593079,4.63080684596577,0.9883180856704712,4.575757575757576,0.9864864945411682,4.556045895851721,0.014803399331867695,4.411764705882353
5,Good one still running well,omran 7120,4 stars,0.014096945524215698,0.5750963687896729,4.63080684596577,0.011184989474713802,4.575757575757576,0.948172926902771,4.556045895851721,0.039799753576517105,4.411764705882353
5,Its very purposeful.,omran 7120,5 stars,0.1666422039270401,0.9170439839363098,4.63080684596577,0.07747526466846466,4.575757575757576,0.9636785387992859,4.556045895851721,0.030409835278987885,4.411764705882353
5,Value for the money,omran 7120,5 stars,0.0012036607367917895,0.04450578615069389,4.63080684596577,0.9956605434417725,4.575757575757576,0.9939702749252319,4.556045895851721,0.006703178398311138,4.411764705882353
5,"Good item useful for health check-up BP, heart at our owntime at home",omran 7120,4 stars,0.00028297820244915783,0.07637173682451248,4.63080684596577,0.00026963677373714745,4.575757575757576,0.7405982613563538,4.556045895851721,0.005655395332723856,4.411764705882353
1,Hand cliff air leakage problem from sewing bad quality of cliff.,omran 7120,1 star,0.00171001348644495,0.1850542277097702,4.63080684596577,0.0022224513813853264,4.575757575757576,0.9017947316169739,4.556045895851721,0.10950011759996414,4.411764705882353
4,Good looking and feeling better and more 😊 thanks for this,omran 7120,5 stars,0.017993096262216568,0.49781274795532227,4.63080684596577,0.00041379680624231696,4.575757575757576,0.8538433313369751,4.556045895851721,0.0015552117256447673,4.411764705882353
5,The machine is in full working conditions for the last 4 yearsbattery consumption is low 4 pcs of Battery are in use I recommend for purchase of this item,omran 7120,4 stars,0.0003142715140711516,0.25190702080726624,4.63080684596577,0.0015449179336428642,4.575757575757576,0.8800040483474731,4.556045895851721,0.0011510017793625593,4.411764705882353
5,Very good👍,omran 7120,5 stars,0.030242934823036194,0.20056156814098358,4.63080684596577,0.002897168742492795,4.575757575757576,0.9376726150512695,4.556045895851721,0.011498549021780491,4.411764705882353
5,"Amazing and accurate machine with great packaging by Snapdeal,luv to see it it will be great ahead if charger include ,ok fine enough worth of money",omran 7120,4 stars,0.00037543478538282216,0.013046324253082275,4.63080684596577,0.05658771097660065,4.575757575757576,0.706034779548645,4.556045895851721,0.0013488770928233862,4.411764705882353
5,Good product... Gave almost same measurements in a day at multiple ti,omran 7120,4 stars,0.0013287586625665426,0.03364395350217819,4.63080684596577,0.001042974297888577,4.575757575757576,0.9582570791244507,4.556045895851721,0.005287815351039171,4.411764705882353
5,Iam so satisfied with this now iam no worry about my blood pressure and I suggest buy this product from snapdeal,omran 7120,5 stars,0.001233600778505206,0.07090090960264206,4.63080684596577,0.0525713674724102,4.575757575757576,0.8858494758605957,4.556045895851721,0.0049698143266141415,4.411764705882353
5,I LOVE SNAPDEAL SERVICE . AND PRODUCT ALSO GOOD.,omran 7120,5 stars,0.0010112221352756023,0.9383131265640259,4.63080684596577,0.019086327403783798,4.575757575757576,0.8542498350143433,4.556045895851721,0.00435074744746089,4.411764705882353
5,Awsome product,omran 7120,1 star,0.001554617891088128,0.0007261010468937457,4.63080684596577,0.00022134029131848365,4.575757575757576,0.6628618240356445,4.556045895851721,0.0002495934604667127,4.411764705882353
5,GOOD AND EASY TO OPERATE,omran 7120,5 stars,0.003354086773470044,0.9425379037857056,4.63080684596577,0.0009835625533014536,4.575757575757576,0.9879857301712036,4.556045895851721,0.01636129431426525,4.411764705882353
4,Very very nice,omran 7120,5 stars,0.07269876450300217,0.49583932757377625,4.63080684596577,0.006073840893805027,4.575757575757576,0.9077247977256775,4.556045895851721,0.034931574016809464,4.411764705882353
5,Delivered good,omran 7120,4 stars,0.024915503337979317,0.9883138537406921,4.63080684596577,0.003149342956021428,4.575757575757576,0.9924027919769287,4.556045895851721,0.013174555264413357,4.411764705882353
5,Very good and nice quality,omran 7120,5 stars,0.013815491460263729,0.2813952565193176,4.63080684596577,0.0029749313835054636,4.575757575757576,0.9706120491027832,4.556045895851721,0.004010915290564299,4.411764705882353
4,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
5,Nice. Its working,omran 7120,4 stars,0.07801486551761627,0.705330491065979,4.63080684596577,0.0051526278257369995,4.575757575757576,0.9098164439201355,4.556045895851721,0.02653575874865055,4.411764705882353
4,very good product,omran 7120,5 stars,0.0028725469019263983,0.0010219754185527563,4.63080684596577,0.0009475129772908986,4.575757575757576,0.9669745564460754,4.556045895851721,0.0006001598667353392,4.411764705882353
5,Using it since Dec. 2015. Still working properly.,omran 7120,4 stars,0.07299920171499252,0.6409480571746826,4.63080684596577,0.020415443927049637,4.575757575757576,0.8707795143127441,4.556045895851721,0.07512480020523071,4.411764705882353
4,Good Product and Good Work,omran 7120,4 stars,0.0009197127656079829,0.006844304967671633,4.63080684596577,0.00012383189459796995,4.575757575757576,0.9904814958572388,4.556045895851721,0.0003080329915974289,4.411764705882353
5,"Received before time but the warranty card has not been stamped, can u plz help for the same .",omran 7120,1 star,0.001958173466846347,0.9206357598304749,4.63080684596577,0.001294365618377924,4.575757575757576,0.5353267192840576,4.556045895851721,0.019738877192139626,4.411764705882353
4,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
5,Received timely and good product,omran 7120,4 stars,0.002753172069787979,0.8544206023216248,4.63080684596577,0.004699004348367453,4.575757575757576,0.9853014945983887,4.556045895851721,0.0008694121497683227,4.411764705882353
4,Reasonable price,omran 7120,3 stars,0.0033297943882644176,0.02543609030544758,4.63080684596577,0.930598795413971,4.575757575757576,0.21556521952152252,4.556045895851721,0.010757789015769958,4.411764705882353
5,good product,omran 7120,4 stars,0.0020622992888092995,0.0013955853646621108,4.63080684596577,0.0015048719942569733,4.575757575757576,0.9787219166755676,4.556045895851721,0.00044822762720286846,4.411764705882353
5,Nice product,omran 7120,4 stars,0.004236127715557814,0.001572422101162374,4.63080684596577,0.0013975324109196663,4.575757575757576,0.9523847103118896,4.556045895851721,0.0003453538229223341,4.411764705882353
4,Value for money,omran 7120,5 stars,0.0004871241981163621,0.5311830043792725,4.63080684596577,0.992804229259491,4.575757575757576,0.9909034967422485,4.556045895851721,0.007866098545491695,4.411764705882353
5,In time delivery..,omran 7120,4 stars,0.006892472039908171,0.9444335103034973,4.63080684596577,0.024754531681537628,4.575757575757576,0.9401895403862,4.556045895851721,0.08244851231575012,4.411764705882353
3,This is better .,omran 7120,2 stars,0.23398837447166443,0.6257580518722534,4.63080684596577,0.1442435383796692,4.575757575757576,0.9810832142829895,4.556045895851721,0.07927387207746506,4.411764705882353
5,Nice product and easy to use,omran 7120,5 stars,0.0005523953586816788,0.046538617461919785,4.63080684596577,0.000456370908068493,4.575757575757576,0.9214475750923157,4.556045895851721,0.0002576136321295053,4.411764705882353
1,Bad quality,omran 7120,1 star,0.015616455115377903,0.09307985752820969,4.63080684596577,0.012725751847028732,4.575757575757576,0.9297580122947693,4.556045895851721,0.040630459785461426,4.411764705882353
4,Very good pro4,omran 7120,5 stars,0.013744260184466839,0.41078388690948486,4.63080684596577,0.00926715787500143,4.575757575757576,0.9405304193496704,4.556045895851721,0.011109348386526108,4.411764705882353
5,this product was very nice. i love it,omran 7120,5 stars,0.019936611875891685,0.023550262674689293,4.63080684596577,0.007671662140637636,4.575757575757576,0.9186058640480042,4.556045895851721,0.002403705148026347,4.411764705882353
5,Little bit variation in every reading but it is negligible 5 to 10 point it is acceptable. Delivery was fast. Thanks to Snapdeal,omran 7120,3 stars,0.0015735103515908122,0.6721143126487732,4.63080684596577,0.02891039103269577,4.575757575757576,0.5590354800224304,4.556045895851721,0.006069683004170656,4.411764705882353
5,Very good product,omran 7120,5 stars,0.0023341821506619453,0.0010923217050731182,4.63080684596577,0.0008506594458594918,4.575757575757576,0.972153902053833,4.556045895851721,0.0005417719949036837,4.411764705882353
5,Excellent purchase,omran 7120,5 stars,0.009075584821403027,0.0024436640087515116,4.63080684596577,0.08844967931509018,4.575757575757576,0.9808757305145264,4.556045895851721,0.005424128845334053,4.411764705882353
5,Pls. Provided with covers,omran 7120,4 stars,0.11737217754125595,0.7644565105438232,4.63080684596577,0.08234293013811111,4.575757575757576,0.5906359553337097,4.556045895851721,0.13191883265972137,4.411764705882353
4,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
4,good and cheap product but gives one failure out of 5 time test,omran 7120,3 stars,0.001023561111651361,0.0010211215121671557,4.63080684596577,0.3380607068538666,4.575757575757576,0.0851772204041481,4.556045895851721,0.0018152107950299978,4.411764705882353
5,Very nice useful,omran 7120,5 stars,0.023104432970285416,0.8623368740081787,4.63080684596577,0.0022734622471034527,4.575757575757576,0.8387994766235352,4.556045895851721,0.028192320838570595,4.411764705882353
5,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
4,Good one.. nice product with ease to use approach,omran 7120,4 stars,0.0015027630142867565,0.048959605395793915,4.63080684596577,0.00879428256303072,4.575757575757576,0.9573027491569519,4.556045895851721,0.0011816683690994978,4.411764705882353
5,Amazing Product.,omran 7120,5 stars,0.0014785449020564556,0.0003722647961694747,4.63080684596577,0.0001679009001236409,4.575757575757576,0.5916872024536133,4.556045895851721,0.00019482204515952617,4.411764705882353
4,good and fine,omran 7120,4 stars,0.059521839022636414,0.5743294358253479,4.63080684596577,0.010320277884602547,4.575757575757576,0.9768220782279968,4.556045895851721,0.04579951614141464,4.411764705882353
4,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
5,I bought this . This is an great product. With accurate results. Go for it.  Thanks omron as well as Snapdeal .,omran 7120,5 stars,0.015029116533696651,0.022532178089022636,4.63080684596577,0.009257685393095016,4.575757575757576,0.9441907405853271,4.556045895851721,0.0068964469246566296,4.411764705882353
4,Thnks to snapdeal...deal very good.... accuracy to some extent....satisfied by the quality of product,omran 7120,4 stars,0.001787966932170093,0.01257373858243227,4.63080684596577,0.009998247027397156,4.575757575757576,0.9609986543655396,4.556045895851721,0.0017795827006921172,4.411764705882353
5,Nice product I am using,omran 7120,5 stars,0.011254205368459225,0.015670014545321465,4.63080684596577,0.006506827659904957,4.575757575757576,0.969685971736908,4.556045895851721,0.0007781821768730879,4.411764705882353
5,VERY NICE AND EASY TO USE. PROMPT DELIVERY. THANK YOU SNAPDEAL,omran 7120,5 stars,0.010961984284222126,0.935617983341217,4.63080684596577,0.00943278893828392,4.575757575757576,0.9829250574111938,4.556045895851721,0.017748571932315826,4.411764705882353
3,gtvrbrhrbrh,omran 7120,1 star,0.18935517966747284,0.24632979929447174,4.63080684596577,0.03783471882343292,4.575757575757576,0.38364821672439575,4.556045895851721,0.07840342819690704,4.411764705882353
5,Good working,omran 7120,4 stars,0.030076513066887856,0.8255988359451294,4.63080684596577,0.0036056265234947205,4.575757575757576,0.9750296473503113,4.556045895851721,0.01638110540807247,4.411764705882353
5,Nice product,omran 7120,4 stars,0.004236127715557814,0.001572422101162374,4.63080684596577,0.0013975324109196663,4.575757575757576,0.9523847103118896,4.556045895851721,0.0003453538229223341,4.411764705882353
5,Good work one-man 7120 blood pressure machine,omran 7120,4 stars,0.0005630394443869591,0.7522040605545044,4.63080684596577,0.0004485285608097911,4.575757575757576,0.9336645603179932,4.556045895851721,0.0008667783113196492,4.411764705882353
5,Good colecson,omran 7120,4 stars,0.5042318105697632,0.8034096360206604,4.63080684596577,0.014428334310650826,4.575757575757576,0.9598724842071533,4.556045895851721,0.06215823069214821,4.411764705882353
5,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
5,After 2 years of use of this product.  . . . Satisfied,omran 7120,4 stars,0.013801767490804195,0.08685936033725739,4.63080684596577,0.00452668871730566,4.575757575757576,0.8963610529899597,4.556045895851721,0.004557668697088957,4.411764705882353
4,I love this product..its work very well.,omran 7120,5 stars,0.009552727453410625,0.11182286590337753,4.63080684596577,0.004115970339626074,4.575757575757576,0.9391111135482788,4.556045895851721,0.002023589564487338,4.411764705882353
5,Go for it...,omran 7120,5 stars,0.24769532680511475,0.41985124349594116,4.63080684596577,0.09329815953969955,4.575757575757576,0.38079047203063965,4.556045895851721,0.24982382357120514,4.411764705882353
4,I am happy to that my product reached here safely and packing was good,omran 7120,5 stars,0.0032996328081935644,0.5805802345275879,4.63080684596577,0.0022001920733600855,4.575757575757576,0.9190347194671631,4.556045895851721,0.026658477261662483,4.411764705882353
5,Excellent product,omran 7120,5 stars,0.0016168593429028988,0.0029353403951972723,4.63080684596577,0.000804195471573621,4.575757575757576,0.9858527779579163,4.556045895851721,0.00030291808070614934,4.411764705882353
5,Very very good,omran 7120,5 stars,0.031854912638664246,0.3257897198200226,4.63080684596577,0.004224454518407583,4.575757575757576,0.9524568915367126,4.556045895851721,0.019919702783226967,4.411764705882353
1,The product was not delivered. Received message that the item has been delivered.,omran 7120,1 star,0.010445280000567436,0.3428964912891388,4.63080684596577,0.01285930909216404,4.575757575757576,0.4280431568622589,4.556045895851721,0.3069339990615845,4.411764705882353
4,The item is supplied very before the estimated time. Good and thank you.,omran 7120,4 stars,0.02114816941320896,0.9244104623794556,4.63080684596577,0.009436829015612602,4.575757575757576,0.9159603118896484,4.556045895851721,0.05027905851602554,4.411764705882353
3,The padngiven the product is very thin.,omran 7120,2 stars,0.010149307548999786,0.012496273033320904,4.63080684596577,0.014024956151843071,4.575757575757576,0.6606515049934387,4.556045895851721,0.007029817905277014,4.411764705882353
5,Useful product,omran 7120,4 stars,0.002527706092223525,0.0046420167200267315,4.63080684596577,0.0004050829738844186,4.575757575757576,0.9575390815734863,4.556045895851721,0.0004677662218455225,4.411764705882353
1,Very bad.. Product work but the  ,omran 7120,1 star,0.0025808264035731554,0.0023406341206282377,4.63080684596577,0.0022717686370015144,4.575757575757576,0.024057602509856224,4.556045895851721,0.001676529529504478,4.411764705882353
3,Good but delivery address is far,omran 7120,4 stars,0.0023293320555239916,0.883496880531311,4.63080684596577,0.004181611351668835,4.575757575757576,0.5621284246444702,4.556045895851721,0.9094777703285217,4.411764705882353
4,Value of money,omran 7120,5 stars,0.00018097263819072396,0.0008880942477844656,4.63080684596577,0.9833585023880005,4.575757575757576,0.6421861052513123,4.556045895851721,0.0004041037173010409,4.411764705882353
5,Very good product,omran 7120,5 stars,0.0023341821506619453,0.0010923217050731182,4.63080684596577,0.0008506594458594918,4.575757575757576,0.972153902053833,4.556045895851721,0.0005417719949036837,4.411764705882353
4,Nice product,omran 7120,4 stars,0.004236127715557814,0.001572422101162374,4.63080684596577,0.0013975324109196663,4.575757575757576,0.9523847103118896,4.556045895851721,0.0003453538229223341,4.411764705882353
4,good product,omran 7120,4 stars,0.0020622992888092995,0.0013955853646621108,4.63080684596577,0.0015048719942569733,4.575757575757576,0.9787219166755676,4.556045895851721,0.00044822762720286846,4.411764705882353
4,Measures almost accurate. Serves the need and value for money.,omran 7120,4 stars,0.004730961751192808,0.9509434700012207,4.63080684596577,0.9349241852760315,4.575757575757576,0.9656932950019836,4.556045895851721,0.012864972464740276,4.411764705882353
5,Ver very very very Good,omran 7120,5 stars,0.031441934406757355,0.49957579374313354,4.63080684596577,0.007723208051174879,4.575757575757576,0.9646275043487549,4.556045895851721,0.020446229726076126,4.411764705882353
4,very good product for health,omran 7120,5 stars,0.0007122504757717252,0.001743184169754386,4.63080684596577,0.0009865645552054048,4.575757575757576,0.9391138553619385,4.556045895851721,0.0005253613344393671,4.411764705882353
5,I m satisfied.,omran 7120,4 stars,0.053852684795856476,0.5826988816261292,4.63080684596577,0.026953862980008125,4.575757575757576,0.9254950881004333,4.556045895851721,0.06184377521276474,4.411764705882353
1,Very sad this product,omran 7120,1 star,0.00871417298913002,0.010036477819085121,4.63080684596577,0.031633131206035614,4.575757575757576,0.22959154844284058,4.556045895851721,0.005774425808340311,4.411764705882353
5,Very nice product,omran 7120,5 stars,0.003297591581940651,0.001147940754890442,4.63080684596577,0.0018530816305428743,4.575757575757576,0.9560644030570984,4.556045895851721,0.00045317067997530103,4.411764705882353
4,GOOD PRODUCT,omran 7120,4 stars,0.0028491460252553225,0.0003680764348246157,4.63080684596577,0.00031033187406137586,4.575757575757576,0.9878755807876587,4.556045895851721,0.0004173798661213368,4.411764705882353
5,Veery good product,omran 7120,4 stars,0.03096395544707775,0.0012510035885497928,4.63080684596577,0.0009180177585221827,4.575757575757576,0.9704248905181885,4.556045895851721,0.00043933538836427033,4.411764705882353
5,"Great Support by Snapdeal for superfast delivery. As for the product, OMRON is the best in market.",omran 7120,5 stars,0.0011141744907945395,0.07756101340055466,4.63080684596577,0.0003400228451937437,4.575757575757576,0.8382929563522339,4.556045895851721,0.0005800650687888265,4.411764705882353
5,Awesome product,omran 7120,5 stars,0.001570361782796681,0.0005631912499666214,4.63080684596577,0.00020254917035344988,4.575757575757576,0.7487500309944153,4.556045895851721,0.00019880561740137637,4.411764705882353
5,Its a very good quality product. This product more useful those person who suffer by high or low blood pressure. And I thanks to snapdeal for given me best quality and fast delivery.,omran 7120,5 stars,0.0027273567393422127,0.8152284026145935,4.63080684596577,0.007481912150979042,4.575757575757576,0.9838998317718506,4.556045895851721,0.003924330696463585,4.411764705882353
5,Nice gooood plesaes purhrses this item,omran 7120,5 stars,0.12641705572605133,0.6206432580947876,4.63080684596577,0.013339461758732796,4.575757575757576,0.9666045904159546,4.556045895851721,0.0054356916807591915,4.411764705882353
5,Super quality,omran 7120,5 stars,0.005540594924241304,0.5426902174949646,4.63080684596577,0.00027918341220356524,4.575757575757576,0.9858749508857727,4.556045895851721,0.0024514482356607914,4.411764705882353
5,Nice oneBP operator is super,omran 7120,5 stars,0.015903707593679428,0.8717120885848999,4.63080684596577,0.003165667876601219,4.575757575757576,0.9490078687667847,4.556045895851721,0.020210543647408485,4.411764705882353
5,Exillent  and fully satisfied with product.,omran 7120,5 stars,0.004649479873478413,0.004581661429256201,4.63080684596577,0.0032744405325502157,4.575757575757576,0.8829806447029114,4.556045895851721,0.0008605847251601517,4.411764705882353
4,They should give a monitor cover along with it with this price range,omran 7120,4 stars,0.024098075926303864,0.03606046736240387,4.63080684596577,0.321153849363327,4.575757575757576,0.40676960349082947,4.556045895851721,0.009739656001329422,4.411764705882353
5,Great browsing,omran 7120,5 stars,0.011129599064588547,0.02305714227259159,4.63080684596577,0.0015645367093384266,4.575757575757576,0.7997272610664368,4.556045895851721,0.011923445388674736,4.411764705882353
5,"since last one year, no issues.",omran 7120,5 stars,0.024992823600769043,0.4657158851623535,4.63080684596577,0.020776057615876198,4.575757575757576,0.6544787883758545,4.556045895851721,0.042737629264593124,4.411764705882353
5,So easey to use,omran 7120,3 stars,0.01713879220187664,0.7807407379150391,4.63080684596577,0.003260387107729912,4.575757575757576,0.8453354239463806,4.556045895851721,0.010984127409756184,4.411764705882353
5,Thanks snepdeal,omran 7120,5 stars,0.02484544925391674,0.863067090511322,4.63080684596577,0.5757624506950378,4.575757575757576,0.6734834313392639,4.556045895851721,0.029525335878133774,4.411764705882353
1,Package was old and was looking like it is used product,omran 7120,3 stars,0.010154269635677338,0.17507816851139069,4.63080684596577,0.059759754687547684,4.575757575757576,0.658422589302063,4.556045895851721,0.0695904940366745,4.411764705882353
4,ProductProducts good worth for money,omran 7120,4 stars,0.000915646436624229,0.00030142031027935445,4.63080684596577,0.9524761438369751,4.575757575757576,0.9799208045005798,4.556045895851721,0.00036218500463292,4.411764705882353
5,Nice product..keep it up,omran 7120,4 stars,0.0017164250602945685,0.057054076343774796,4.63080684596577,0.00037830532528460026,4.575757575757576,0.9666655659675598,4.556045895851721,0.00021014818048570305,4.411764705882353
5,"Good instrument,perfect monitoring",omran 7120,5 stars,0.0019730261992663145,0.34633010625839233,4.63080684596577,0.0006626933463849127,4.575757575757576,0.9882478713989258,4.556045895851721,0.0032734121195971966,4.411764705882353
4,Product is good and easy to USE.,omran 7120,4 stars,0.0004463771474547684,0.006343380082398653,4.63080684596577,0.00017370018758811057,4.575757575757576,0.9813427329063416,4.556045895851721,0.0003725835122168064,4.411764705882353
5,Good product,omran 7120,4 stars,0.0020490712486207485,0.001540277386084199,4.63080684596577,0.0014724041102454066,4.575757575757576,0.9818836450576782,4.556045895851721,0.00047019723569974303,4.411764705882353
5,"The product has been delivered quickly. The pressure measurement is also consistent, but one has to place his arm properly in sitting position.",omran 7120,4 stars,0.00025883616763167083,0.6559926867485046,4.63080684596577,0.0004605966678354889,4.575757575757576,0.7759156227111816,4.556045895851721,0.01858358643949032,4.411764705882353
4,Packing was very good.,omran 7120,4 stars,0.0025974649470299482,0.05586748942732811,4.63080684596577,0.00599677162244916,4.575757575757576,0.9287055134773254,4.556045895851721,0.002290558535605669,4.411764705882353
5,Very first and acurate result display in this machine,omran 7120,5 stars,0.0036185693461447954,0.47123467922210693,4.63080684596577,0.0003661596856545657,4.575757575757576,0.9795162677764893,4.556045895851721,0.0012901879381388426,4.411764705882353
4,No problems with it . Very good working . Measures blood pressure accurately and quickly. Extremely helpful product.,omran 7120,5 stars,0.0032877642661333084,0.6771851778030396,4.63080684596577,0.002239891095086932,4.575757575757576,0.9485992789268494,4.556045895851721,0.01744414120912552,4.411764705882353
5,Delivery status no updates on website only after two days,omran 7120,1 star,0.001386619289405644,0.6561131477355957,4.63080684596577,0.002045311965048313,4.575757575757576,0.28360649943351746,4.556045895851721,0.07718056440353394,4.411764705882353
5,Best product,omran 7120,5 stars,0.002636335790157318,0.0011277731973677874,4.63080684596577,0.005581396631896496,4.575757575757576,0.9814024567604065,4.556045895851721,0.00025324258604086936,4.411764705882353
3,Sometimes give wrong measurement,omran 7120,3 stars,0.012331807985901833,0.09096161276102066,4.63080684596577,0.054235588759183884,4.575757575757576,0.0687432512640953,4.556045895851721,0.05527585744857788,4.411764705882353
4,Nice service and good product,omran 7120,4 stars,0.0007467574323527515,0.8214651346206665,4.63080684596577,0.0004963736282661557,4.575757575757576,0.9900127649307251,4.556045895851721,0.000760198978241533,4.411764705882353
4,Good product worth buying,omran 7120,4 stars,0.0033608435187488794,0.00064817164093256,4.63080684596577,0.022123657166957855,4.575757575757576,0.9869354963302612,4.556045895851721,0.0006987762171775103,4.411764705882353
5,Excellent purchasing experience. delivery was made  few days before the committed date.,omran 7120,5 stars,0.002136372961103916,0.9167177081108093,4.63080684596577,0.007631486281752586,4.575757575757576,0.9654085040092468,4.556045895851721,0.009213789366185665,4.411764705882353
5,"GOOD PRODUCT AND DELIVERY, THANKU SNAPDEAL",omran 7120,4 stars,0.00040118544711731374,0.9818694591522217,4.63080684596577,0.002226983429864049,4.575757575757576,0.9895788431167603,4.556045895851721,0.0014037787914276123,4.411764705882353
5,The instrument works perfectly.,omran 7120,5 stars,0.0010461759520694613,0.09956243634223938,4.63080684596577,0.0005091755301691592,4.575757575757576,0.9285889863967896,4.556045895851721,0.0006273156031966209,4.411764705882353
5,Its a good product... It is very helpfull... On time delivery... 👍👍,omran 7120,4 stars,0.0002541258872952312,0.7997983694076538,4.63080684596577,0.00021762542019132525,4.575757575757576,0.9678680896759033,4.556045895851721,0.0014342023059725761,4.411764705882353
5,Delivery was on time with safe material.,omran 7120,4 stars,0.004951322451233864,0.9843271374702454,4.63080684596577,0.002519034780561924,4.575757575757576,0.9820494055747986,4.556045895851721,0.08020518720149994,4.411764705882353
